lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
73.75,161.25,-43.825,-44.16,-37.75,-22.983,-4.485,11.184,12.508,5.657,-3.805,-21.219,-35.125,-41.48
73.75,165,-41.184,-41.936,-36.169,-22.46,-4.532,5.941,6.848,3.389,-2.08,-15.411,-31.982,-38.677
73.75,168.75,-40.609,-41.834,-36.022,-22.444,-4.753,5.699,6.803,3.341,-1.974,-13.841,-31.11,-38.265
73.75,172.5,-40.244,-41.573,-35.782,-22.29,-4.589,5.741,7.199,3.918,-1.768,-13.635,-30.123,-37.782
73.75,176.25,-39.638,-40.832,-35.247,-21.893,-4.63,5.211,6.719,3.676,-1.896,-14.138,-29.557,-36.991
73.75,180,-39.322,-40.507,-35.079,-21.802,-4.795,4.535,5.886,2.974,-1.918,-13.923,-30.052,-36.695
73.75,-112.5,-45.685,-46.309,-39.499,-23.873,-5.743,9.011,10.883,5.57,-4.609,-23.927,-34.901,-41.305
73.75,-108.75,-45.135,-45.642,-39.056,-23.984,-6.572,7.534,10.275,4.597,-4.909,-22.507,-34.271,-40.686
73.75,-105,-46.075,-46.622,-40.039,-24.735,-6.849,8.173,10.764,4.787,-5.244,-22.823,-35.242,-41.689
73.75,-101.25,-46.063,-46.753,-40.312,-25.012,-6.408,8.882,10.484,4.706,-4.748,-22.192,-35.294,-41.709
